78.8696900542878	87.5964860697086	61.1553519352336	79.1774620540384	125.829705454472	202.892326878076	204.350338148428	240.586668838108	222.881608125063	228.424826584217	189.475821980589	193.702202928177	177.066022045773	178.952117462107	167.569476724800	188.285631967935	163.468188955357	167.992294433858	123.876860603678	83.9469317165152	63.5822854368096	791.121222717335	1005.02489045337
73.3389378153880	66.6304491682789	64.2607288555448	58.2706308732269	219.883727249578	318.922397508678	276.609596430331	214.777899654018	256.203125466924	240.528776873513	229.607570401924	240.205784262303	231.568933990459	212.712913475512	206.968422911301	211.065056233238	221.170116119698	208.577421359748	274.673512468599	123.611391559050	139.851282628519	1026.44165927974	1075.48205072977
88.7395761765536	66.3627242098004	70.3082007845709	82.1338495019688	89.8226081672286	91.1268354146774	96.7477933450133	142.969268839674	144.736875370894	145.317299473511	187.459892889906	231.055004669885	227.378461731657	175.817352822188	127.966127901652	122.600852917307	134.048496306532	150.693327417839	194.311508886096	581.469609914793	1142.46153621663	1341.38802776485	1194.68682047336
57.7063764077218	52.1089219994987	49.8166180796827	46.0770606161493	47.5832049905860	81.9421696300999	97.1374807481458	112.591587423587	321.529654322352	359.788187895271	281.693464810880	249.713798755725	312.125418885558	463.117207000485	695.576915164590	811.448547360263	877.778135020262	1028.90567161483	1061.48117461902	1082.52887817665	1175.16265102478	1275.24338110702	1259.62253759556
47.3947052717263	47.4835365798047	47.7436051772718	49.9608910277973	66.4628690458181	99.1967621321309	100.007210458149	226.464153276849	435.733456553438	418.082897329029	368.316584528932	311.937114782820	404.524889142217	602.899912702328	836.206776992138	883.563437243180	928.404277495873	1032.52000882673	1161.45683529555	1124.37775822440	1131.29141192197	1116.67565633598	1053.93060344926
58.0068328086596	57.7583787376204	60.6698600567078	66.3737796045603	74.8593603756978	91.5263019176526	127.254530138942	380.707801241037	452.864230561513	430.587050989962	397.507211164279	389.067564803940	471.488261859842	604.395062615035	812.126593052825	865.482509742641	827.625971442023	681.513459956284	687.090068103503	777.183474797419	783.215144662604	737.110832722668	697.084864053623
73.3087795398375	72.9349762446674	73.8387035176356	73.7122235525136	73.7901579232210	77.4512876474216	134.365528445624	256.054607387786	314.405470544267	305.527686529520	321.099306554878	308.580251346818	407.851245889443	485.646281516744	579.695302961882	493.780234731608	345.175467570131	186.844817981338	143.519461391574	180.461945437705	193.372750046214	207.041412506399	239.047217599103
73.7835118518492	73.6498950605968	73.2072450175603	72.5979528063408	71.9285978391641	71.0674752642219	81.9690658690027	104.139746305292	102.239578458002	138.133688294909	151.610864260846	144.801507350342	198.718197282199	220.373278929202	230.924929572184	169.143750632488	131.819335608868	130.760997643054	126.289584335905	125.752948651541	124.485168501380	123.997750084852	123.508383748860
73.1924592804072	72.9174479565858	72.1741814243622	71.2123695513417	70.1496850459911	69.1738820111746	69.8566934235441	70.7085421185208	67.2608054572391	77.1267164432016	81.5063812345984	96.5130976847631	87.0670680313117	119.921908604729	105.595131603709	104.269495874036	108.203364334704	115.601087827656	118.597418103768	119.438586320897	119.935005781550	119.277288618468	120.000028457279
73.7674959972447	73.3563131137953	72.4070950602383	71.3254354003689	70.8143934257634	69.6512063555225	73.6371682335630	68.7287874675750	68.1605972465037	71.2462233680977	74.3122664949474	75.9334377758535	92.7348890559379	97.0601798836069	92.0580769619524	92.3889344413384	97.3526786757410	101.370156572887	104.901552915768	104.457480181454	105.803631630765	109.601629697169	111.038934552168
81.0303997010075	79.3277991028273	79.1720509076962	84.6993978768832	80.2632808917365	78.6068087052670	78.7125057393847	78.0593890723847	83.2643744494002	83.7306697386219	87.7817758424261	90.2062576865415	89.4473201206752	87.5486605869702	89.4289335341363	89.2242928773475	94.4579578968723	95.6383510991440	95.6212196917213	99.7924144863546	113.138328409921	102.761087498793	111.155012457825
270.044023730662	246.623685101091	338.591518684604	401.618827647481	425.367695316237	369.256963967594	314.222730450530	285.474602447584	396.443309959267	356.112965403074	348.735083089498	360.112943458177	373.458291924462	342.947093388057	306.158141625425	310.021152966831	297.869330871364	392.862243867826	341.793946189735	252.991251929412	419.206848573250	311.256329465143	314.127330021065
